Id,title,rating
5446,The Iron Legends,4.27
5447,It's a Magical World,4.76
5448,Yes Please,3.82
5449,The Double Bind,3.62
5450,The Winner,4.07
5451,"Fluke: Or, I Know Why the Winged Whale Sings",3.74
5452,Truman,4.11
5453,"Ouran High School Host Club, Vol. 1",4.36
5454,The Best Laid Plans,3.67
5455,Tales of the Otherworld,4.24
5456,Look Again,3.86
5457,The Wayfarer Redemption,3.94
5458,The Chronology of Water,4.22
5459,Earth Girl,3.8
5460,"Death Note, Vol. 7: Zero",4.42
5461,Doctor Glas,3.86
5462,Zen in the Art of Writing,4.1
5463,Curtain,4.07
5464,Necroscope,3.99
5465,The Wonderful Adventures of Nils,4.04
5466,Beautiful Player,4.37
5467,Blackberry Wine,3.79
5468,Straight Man,4.02
5469,Heaven,3.9
5470,Night Film,3.79
5471,Gentlemen and Players,3.9
5472,Bridge of Birds,4.29
5473,Girl in Hyacinth Blue,3.73
5474,The Missing Piece,4.28
5475,The Forest House,3.85
5476,Sorceress of Darshiva,4.1
5477,"Thirst No. 2: Phantom, Evil Thirst, and Creatures of Forever",4.06
5478,The Year of the Death of Ricardo Reis,4.04
5479,Promise Me Darkness,4.08
5480,Rock Bottom,4.45
5481,Lovely Trigger,4.54
5482,Dime Store Magic,4.07
5483,Dominic,4.06
5484,"Billy Budd, Sailor",3.1
5485,Liberty and Tyranny: A Conservative Manifesto,4.16
5486,Dork Diaries Book 3: Tales from a Not-So-Talented Pop Star,4.3
5487,Ross Poldark,4.11
5488,"Are You There, Vodka? It's Me, Chelsea",3.85
5489,Crush,4.23
5490,Mariana,4.07
5491,The Magic of You,4.18
5492,Me and Mr. Darcy,3.22
5493,Phenomenology of Spirit,3.92
5494,Stranger with My Face,3.9
5495,Darkest Mercy,4.11
5496,Blood Feud,4.12
5497,The Code of the Woosters,4.36
5498,Under Milk Wood,4.15
5499,If You Find Me,4.06
5500,मृत्युंजय,4.52
5501,Reboot,3.91
5502,The Unbound,4.26
5503,Words of Radiance,4.77
5504,Nerve,3.39
5505,DragonSpell,3.89
5506,The Devil's Arithmetic,4.02
5507,The Immortals,4.57
5508,Dark Life,3.9
5509,Discipline and Punish: The Birth of the Prison,4.21
5510,The Strange Affair of Spring Heeled Jack,3.69
5511,Sinner,3.93
5512,Fly by Night,3.77
5513,Dark Challenge,4.23
5514,Chicken Soup for the Soul,3.95
5515,The Lost Days,3.91
5516,The Force of Wind,4.28
5517,1Q84 BOOK 3,3.88
5518,Angelology,3.41
5519,Memoirs of a Dutiful Daughter,4.12
5520,The Name of the Wind,4.55
5521,102 Minutes: The Untold Story of the Fight to Survive Inside the Twin Towers,4.24
5522,Carrion Comfort,3.9
5523,The Hidden,4.15
5524,The Lady in the Lake,4.07
5525,The Assassin and the Pirate Lord,4.24
5526,The Scarlet Thread,4.16
5527,The German Ideology,4.05
5528,Shadow of the Moon,4.2
5529,"The History of Sexuality, Volume 1: An Introduction",4.04
5530,The Heretic Queen,4.21
5531,Civilization and Its Discontents,3.76
5532,Drown,4.04
5533,Caim,3.91
5534,Hexed,4.22
5535,Faking It,3.95
5536,The Impossible Knife of Memory,3.92
5537,The Tin Roof Blowdown,4.17
5538,"Bud, Not Buddy",3.91
5539,Hymns of The Church of Jesus Christ of Latter-day Saints,4.66
5540,The Amber Room,3.85
5541,Flirt,3.71
5542,The Shadow Queen,4.3
5543,Politics,3.92
5544,Seeking Crystal,4.31
5545,Rock Chick Rescue,4.31
5546,Two Truths and a Lie,4
5547,The Night Manager,3.81
5548,The Changeling,4.16
5549,Say You're One of Them,3.51
5550,Espedair Street,3.86
5551,The Candy Shop War,4.05
5552,The Darkest Passion,4.37
5553,Phantom,3.75
5554,Tempting the Best Man,3.72
5555,Cross,4
5556,The Fever Series,4.65
5557,Picnic at Hanging Rock,3.73
5558,The Assassin and the Desert,4.41
5559,The Lone Ranger and Tonto Fistfight in Heaven,4.09
5560,Me Before You,4.26
5561,Little Earthquakes,3.77
5562,Blue Highways,4
5563,Magician: Master,4.26
5564,The Ruby in the Smoke,3.76
5565,The Last Summer (of You and Me),3.59
5566,The Sinner,4.13
5567,Exercises in Style,4.09
5568,Pnin,3.9
5569,Loamhedge,3.92
5570,The Zookeeper's Wife,3.45
5571,Scorpia Rising,4.29
5572,Falling Under,3.78
5573,The Moomins and the Great Flood,4.03
5574,Skipping Christmas,3.48
5575,Aunt Julia and the Scriptwriter,3.91
5576,The March of Folly: From Troy to Vietnam,4.03
5577,Time of the Twins,4.14
5578,The Bloody Crown of Conan,4.29
5579,The Structure of Scientific Revolutions,4
5580,Seriously... I'm Kidding,3.72
5581,For You,4.19
5582,Gulliver's Travels / A Modest Proposal,3.78
5583,Everything That Rises Must Converge: Stories,4.27
5584,Twilight,4.31
5585,A Simple Plan,3.92
5586,Heart on a Chain,4.03
5587,Hana,3.63
5588,"Berserk, Vol. 1",4.39
5589,The Madman’s Daughter,3.68
5590,Fractured,4.18
5591,We Are All Welcome Here,3.83
5592,Shalador's Lady,4.34
5593,"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History",4.05
5594,Consumed,4.08
5595,Ever After,4.45
5596,"So Long, See You Tomorrow",3.93
5597,The Sunflower: On the Possibilities and Limits of Forgiveness,4.09
5598,No Time for Goodbye,4.01
5599,Herzog,3.78
5600,Cleopatra's Daughter,4.11
5601,Hiroshima Mon Amour,3.92
5602,Letter to a Child Never Born,3.9
5603,Running Barefoot,4.31
5604,Pivot Point,4.08
5605,The Cellist of Sarajevo,4.02
5606,The Signature of All Things,3.82
5607,The Book of Illusions,3.9
5608,Dreams of Joy,4.07
5609,The Cask of Amontillado,4.09
5610,Beyond Tuesday Morning,4.38
5611,No One Here Gets Out Alive,3.93
5612,The Husband,3.8
5613,Autumn in Peking,3.98
5614,Bidadari Bidadari Surga,4.28
5615,A Pocket Full of Rye,3.84
5616,Drowned Wednesday,3.86
5617,The Fire Chronicle,4.24
5618,Improbable,4.1
5619,My Best Friend's Brother,3.53
5620,The Couple Next Door,3.76
5621,Ark Angel,4.12
5622,The Jane Austen Book Club,3.08
5623,Full Tilt,3.95
5624,Hold Still,3.98
5625,The Songlines,3.98
5626,Ignorance,3.77
5627,So Much Closer,3.69
5628,Cuore,3.79
5629,Angels in America,4.31
5630,Just One Day,4.01
5631,Eric,3.74
5632,Wild at Heart: Discovering the Secret of a Man's Soul,3.92
5633,Ruined,3.83
5634,The Quantum Thief,3.83
5635,New Spring,4.03
5636,The Diary of a Nobody,3.71
5637,Among the Impostors,4.06
5638,The Rose Garden,4.02
5639,Beyond the Kingdoms,4.51
5640,Asylum: A Hidden Tale - Sinister Tales,4.32
5641,An Omnibus: Dinner at the Homesick Restaurant / The Accidental Tourist / Breathing Lessons,4.15
5642,"The Big Sleep / Farewell, My Lovely",4.24
5643,Queen of Song and Souls,4.29
5644,Ireland,4.01
5645,Nightlight: A Parody,3.08
5646,From the Earth to the Moon,3.78
5647,The Eternal Ones,3.74
5648,Altered,4.03
5649,Journey to Ixtlan,4.12
5650,Only Ever Yours,3.8
5651,Storm of Steel,4.09
5652,The Thin Man,3.96
5653,The Art of Seduction,4.06
5654,Pictures of Hollis Woods,4
5655,Eyes Like Stars,3.72
5656,Epic Fail,3.74
5657,"Ultima noapte de dragoste, întâia noapte de război",3.63
5658,Short-Straw Bride,4.21
5659,Wild Man,4.2
5660,The Accidental Vampire,4.22
5661,Griffin and Sabine,4
5662,Edge of Dawn,4.24
5663,Rush Too Far,4.23
5664,Leave It to Psmith,4.31
5665,Home: A Hidden Tale - Sinister Tales,4.69
5666,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street,4.46
5667,زمن الخيول البيضاء,4.43
5668,Lord Edgware Dies,3.89
5669,City of Ghosts,4.22
5670,Unholy Magic,4.07
5671,The Design of Everyday Things,4.19
5672,"I, Lucifer",3.63
5673,The Other,4
5674,Drama,4.16
5675,Лавина,4.44
5676,Street Magic,4.13
5677,Hafalan Shalat Delisa,4.22
5678,Embrace The Darkness,4.14
5679,Snakehead,4.14
5680,InuYasha: Turning Back Time,4.26
5681,Parade's End,3.91
5682,The Deep End of the Ocean,3.85
5683,Sunrise,4.36
5684,Gone to Soldiers,4.27
5685,Invincible,4.26
5686,The Visitation,3.92
5687,Have a Nice Day!: A Tale of Blood and Sweatsocks,4.32
5688,Sweet Venom,3.92
5689,The Master Butchers Singing Club,4.04
5690,Lighthousekeeping,3.84
5691,The Given Day,4.04
5692,Dance of Death,4.17
5693,Moon Tiger,3.89
5694,Eaters of the Dead,3.65
5695,The King,4.37
5696,The Magician's Land,4.16
5697,Spook Country,3.68
5698,Jennifer Government,3.65
5699,The Love Poems of Rumi,4.31
5700,Wall and Piece,3.84
5701,Defiance,4.3
5702,I Wrote This For You,4.13
5703,The Harry Potter trilogy,4.65
5704,The Raven Prince,3.98
5705,Thérèse Raquin,3.71
5706,Tears of Tess,4.08
5707,Ramayana,4.12
5708,This Is What Happy Looks Like,3.68
5709,Goddess of the Sea,3.88
5710,Cinder,4.15
5711,The Snow Queen,3.96
5712,Maryamah Karpov: Mimpi-mimpi Lintang,3.62
5713,Spoon River Anthology,4.01
5714,The Pillars of Creation,3.68
5715,Curse the Dawn,4.15
5716,The Girls' Guide to Hunting and Fishing,3.31
5717,A Conspiracy of Kings,4.09
5718,City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls,4.6
5719,Spark,4.15
5720,The Walk,4.13
5721,Divisadero,3.49
5722,The Problem of Pain,4.09
5723,Love in the Ruins,3.88
5724,Safe House,4.1
5725,Julie of the Wolves,3.8
5726,Evil Genius,3.8
5727,A Murder Is Announced,3.97
5728,"Revolution 2020: Love, Corruption, Ambition",3.08
5729,Leo,4.05
5730,Skippy Dies,3.72
5731,Wicked: Witch & Curse,3.62
5732,A Woman of Independent Means,3.96
5733,Claimed By Shadow,3.98
5734,Into The Shadow,4.2
5735,Darklight,3.92
5736,Code Name Cassandra,4.06
5737,The Prestige,3.88
5738,Collapse: How Societies Choose to Fail or Succeed,3.92
5739,11 Birthdays,4.18
5740,Tilt,4.2
5741,Forgive My Fins,3.85
5742,This Song Will Save Your Life,3.93
5743,Ashes in the Wind,4.17
5744,"Unique, Different, Found",3.66
5745,"Forgotten, Saved, Loved",4.16
5746,Downright Delinquents,4.25
5747,"The Collected Poems, 1957-1982",4.4
5748,The Rivers of Zadaa,4.19
5749,Underworld,4.08
5750,Hostage to Pleasure,4.22
5751,Naked Empire,3.82
5752,In the Belly of the Bloodhound: Being an Account of a Particularly Peculiar Adventure in the Life of Jacky Faber,4.3
5753,The Subterraneans,3.68
5754,Coriolanus,3.71
5755,The Teachings of Don Juan: A Yaqui Way of Knowledge,3.94
5756,A Passion Most Pure,4.01
5757,Deadlocked,3.67
5758,فلتغفري,3.48
5759,Cat on a Hot Tin Roof,4.07
5760,The Unabridged Devil's Dictionary,4.14
5761,Rhett Butler's People,3.75
5762,The Poet,4.2
5763,Maisie Dobbs,3.91
5764,The Memory of Running,3.76
5765,The Wish List,3.77
5766,The Rapture of Canaan,3.81
5767,Savor the Moment,4.14
5768,Mystic City,3.75
5769,The Running Dream,4.3
5770,Ordinary Grace,4.16
5771,A Passion Redeemed,4.15
5772,"Death Note, Vol. 8: Target",4.26
5773,The Misanthrope,3.78
5774,The Unusual Suspects,4.23
5775,In Flight,4.09
5776,The Invaders,4.4
5777,Open,4.21
5778,The Reason I Jump: The Inner Voice of a Thirteen-Year-Old Boy with Autism,3.79
5779,The October Country,4.16
5780,Sam's Letters to Jennifer,4.16
5781,The Wall,4.07
5782,Eulalia!,4.08
5783,Tribulation Force,3.95
5784,A Passion Denied,4.23
5785,The Lake of Dead Languages,3.79
5786,Blindsighted,4.1
5787,Stranded with a Billionaire,3.86
5788,New World Translation of the Holy Scriptures,4.64
5789,The Story of Art,3.89
5790,Splendor,3.84
5791,The Fury,3.54
5792,Elmer Gantry,3.99
5793,Caged in Darkness,3.56
5794,A Legacy of Madness: Recovering My Family from Generations of Mental Illness,3.65
5795,Enjambre Sutil,4.7
5796,I am an Island,3.9
5797,A Tale of the Other Kind,3.63
5798,Shattered,4.03
5799,"It's Not What You Think (It's Not What You Think, #1)",4.27
5800,The Queen of the Tearling,4.02
5801,The Girl Who Fell,3.64
5802,Just Perfect,4.12
5803,And the Tide Turns,3.9
5804,Woven,3.89
5805,Hunt for the Star,4.82
5806,Silhouette,4.42
5807,Beautiful Affliction,4.18
5808,Girl of Shadow,4.42
5809,The Oldest Soul - Animus (The Oldest Soul Trilogy Book 1),3.91
5810,Origins Of India: Bharatvarsham,5
5811,Her Beauty,0
5812,Carolina Moon,4.03
5813,Follow Your Heart,3.55
5814,Bullet,3.83
5815,The Artist's Way,3.9
5816,Children of Paranoia,3.63
5817,1632,4.03
5818,Music of the Heart,4
5819,The Scriptlings,3.98
5820,Freedom: The End of the Human Condition,3.54
5821,Midnight Bayou,3.96
5822,Whale Talk,3.96
5823,Life on the Other Side: A Psychic's Tour of the Afterlife,4.01
5824,Eating Smoke: One Man's Descent Into Crystal Meth Psychosis in Hong Kong's Triad Heartland,3.58
5825,Reasonable Doubt: Volume 1,4.11
5826,The Iron-Jawed Boy,4.15
5827,The Iron-Jawed Boy and the Hand of the Moon,4.48
5828,Unforgiven,3.92
5829,Charcoal Tears,4.13
5830,Welcome to Night Vale,3.85
5831,City of Vikings,4.23
5832,City of Skies,3.93
5833,The Perilous Gard,4.09
5834,Escape,3.97
5835,Endymion,4.16
5836,The Case-Book of Sherlock Holmes,4.19
5837,The Golden Age,4.07
5838,Independence,4.31
5839,Song of the Sparrow,4.06
5840,"Hard Up, Ardon #1",3.98
5841,Never Seduce a Scot,4.18
5842,Forbid Me,4.27
5843,Storm and Silence,4.51
5844,The Gates to Love and War,4.57
5845,Wicked 2: Legacy & Spellbound,3.88
5846,Underworld: Evolution,4.08
5847,The Quincunx,4.07
5848,Pegasus,3.6
5849,The Schopenhauer Cure,4.19
5850,Going Solo,4.06
5851,The Marriage of Heaven and Hell,4.25
5852,La Horde du Contrevent,4.47
5853,Mid Ocean,3.97
5854,Captivated,3.9
5855,Tales of the South Pacific,4.04
5856,Raid,4.22
5857,Why Not-World,4.04
5858,Taming the Blowing Wind,4.19
5859,Don't Make Me Beautiful,4
5860,Intertwined,4.5
5861,Erebos,4.12
5862,The Varieties of Religious Experience,4.04
5863,Déjà Dead,3.86
5864,"Always and Forever, Lara Jean",4.19
5865,The Book With No Name,3.82
5866,Letters from the Earth: Uncensored Writings,4.23
5867,The China Garden,4.08
5868,Thirst No. 3: The Eternal Dawn,4.14
5869,Winter's Passage,3.96
5870,Doomed,3.93
5871,A Handful of Dust,3.92
5872,The Magic,4.15
5873,Charmeine,3.95
5874,This is All: The Pillow Book of Cordelia Kenn,4.29
5875,Once,3.9
5876,Arsen: A Broken Love Story,4.18
5877,شازده کوچولو,4.29
5878,Saint Maybe,3.88
5879,Daggerspell,3.89
5880,Ishmael,4.38
5881,The Witches of the Glass Castle,3.93
5882,Dark Slayer,4.39
5883,Ghost Hand,3.91
5884,False Security,4.23
5885,A Heart So White,4.01
5886,First Love,3.77
5887,"Blind Willow, Sleeping Woman",3.83
5888,How to Love,3.72
5889,History Is All You Left Me,4.1
5890,The Keys of the Kingdom,4.29
5891,The Riddle,4.1
5892,Jo's Boys,3.81
5893,Flesh and Blood,4.01
5894,Visions of Heat,4.13
5895,Eugénie Grandet,3.79
5896,The Renegade Hunter,4.32
5897,Holy Bible: New Living Translation,4.7
5898,Shanghai Baby,3.21
5899,Heavy Duty People,3.97
5900,Ain't She Sweet,4.06
5901,The Beginning,4.13
5902,The Thin Executioner,4.17
5903,The Bear and the Nightingale,4.12
5904,Project Terror,4.31
5905,Memories Of My Future,4.39
5906,The Singing,4.21
5907,Diaspora,4.13
5908,Glimmerglass,3.75
5909,The Wedding,4.18
5910,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,3.69
5911,Memoirs of an Imaginary Friend,4.11
5912,The Cradle Will Fall,3.89
5913,Nine Minutes,4.4
5914,Eichmann in Jerusalem: A Report on the Banality of Evil,4.21
5915,High Couch of Silistra,3.73
5916,Siddhartha,4
5917,Nimona,4.18
5918,Princess in Training,3.71
5919,Many Waters,4
5920,L'Œuvre au noir,4.08
5921,The Study Series Bundle,4.46
5922,The High King's Tomb,4.22
5923,A Trip to the Stars,4.29
5924,Heavenly,3.74
5925,Left Neglected,3.96
5926,The Flight of the Feathered Serpent,4.61
5927,If You Deceive,4.17
5928,Reckless Magic,4
5929,Poison,3.98
5930,"Requiem for Humanity (Last Days, #1)",4.46
5931,At Home: A Short History of Private Life,3.96
5932,100 Love Sonnets,4.4
5933,Tilt,4.58
5934,Patience's Love,5
5935,The Trouble with Playing Cupid,3.98
5936,The King's Scrolls,4.59
5937,Bad Romeo,4.08
5938,Mindfulness Living in the Moment - Living in the Breath,4.72
5939,Captains and the Kings,4.12
5940,Under the Skin,3.72
5941,The Beauty Myth,3.9
5942,A Course in Astral Travel and Dreams,4.44
5943,Keep the Aspidistra Flying,3.88
5944,Off Armageddon Reef,4.13
5945,Wings of the Wicked,4.23
5946,Chaysing Dreams,4.27
5947,A Gentleman in Moscow,4.36
5948,QED: The Strange Theory of Light and Matter,4.23
5949,The Day After Tomorrow,4.01
5950,The Doll People,4.02
5951,The Glass Palace,3.95
5952,The Wiccan Diaries,3.71
5953,The Warrior's Path,3.98
5954,Goliath,4.25
5955,James Potter and the Hall of Elders' Crossing,3.78
5956,The Other Wind,4.09
5957,Brawn,4.22
5958,Flyboys: A True Story of Courage,4.16
5959,ديوان الإمام الشافعي,4.48
5960,The Museum of Innocence,3.71
5961,The Secret Scripture,3.78
5962,"The Notebook, The Proof, The Third Lie: Three Novels",4.38
5963,What I Talk About When I Talk About Running,3.81
5964,Rita Hayworth and Shawshank Redemption: A Story from Different Seasons,4.52
5965,The First Fifteen Lives of Harry August,4.04
5966,I'll Steal You Away,3.8
5967,Bestiario,4.26
5968,The Witches of Eileanan,4
5969,Afterlight,3.71
5970,The Peace of the Spirit Within: A Guide to Transform Your Life,4.65
5971,Touch,3.81
5972,Bitten & Smitten,3.67
5973,The Silent Girl,4.13
5974,Slathbog's Gold,4.17
5975,The Midwife's Confession,4.06
5976,The Stolen: Two Short Stories,4.04
5977,Wayside School Is Falling Down,4.17
5978,The Case of Charles Dexter Ward,4.19
5979,Relativity: The Special and the General Theory,4.17
5980,A Lover's Discourse: Fragments,4.36
5981,Reunion,4.49
5982,The Long Earth,3.75
5983,Skin Game,4.56
5984,King of the Wind: The Story of the Godolphin Arabian,4.19
5985,The Legend of the Blue Eyes,3.82
5986,ذاكرة الجسد,3.85
5987,Shift,4.12
5988,Persuasion,4.13
5989,Mistborn,4.44
5990,The Heights of Perdition,4.28
5991,Free to Choose: A Personal Statement,4.22
5992,The Famished Road,3.73
5993,Jumper,3.9
5994,Oldest Living Confederate Widow Tells All,3.84
5995,Sovereign,4.28
5996,The Reality Dysfunction,4.14
5997,Ironweed,3.86
5998,"Artemis Fowl Boxed Set, Bks 1-5",4.29
5999,Sirensong,3.95
6000,The Instructions,4.05
6001,The Unicorn Tree,4.3
6002,The Beginning: Born at Midnight and Awake at Dawn,4.53
6003,The Son,3.99
6004,Fairytales for Wilde Girls,4.13
6005,Ask the Passengers,3.86
6006,Undone,4.15
6007,Sea of Poppies,3.94
6008,Meditation: Insights and Inspirations,4.77
6009,دیوار,4.28
6010,The Story of a New Name,4.36
6011,Slumbering,3.68
6012,Money,3.7
6013,The Expected One,3.9
6014,Outcast of Redwall,3.91
6015,Suicide Notes,3.91
6016,Princess Ben,3.74
6017,Fresh,4.43
6018,The Sign of the Beaver,3.78
6019,The Earthsea Quartet,4.26
6020,Teeth,3.82
6021,"Love, in English",4.07
6022,Exit West,3.82
6023,The Ginger Man,3.66
6024,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",4.06
6025,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,3.86
6026,The Robots of Dawn,4.14
6027,وعاظ السلاطين,4.03
6028,Red: The Heroic Rescue,4.3
6029,The Emperor's Edge,4.03
6030,Five Flavors of Dumb,3.87
6031,Binders Full of Women,3.33
6032,The Eagle's Secret,3.84
6033,Sheepfarmer's Daughter,4.15
6034,"Dom Wars: Rounds 1, 2, 3",3.99
6035,Ready Player One,4.29
6036,The Princess Saves Herself in this One,3.94
6037,The Magic Strings of Frankie Presto,4.32
6038,One Day You Will (An Attorney J.B. Graybourne Novel #2),4.42
6039,جاناتان، مرغ دریایی,3.81
6040,Triss,3.98
6041,العبرات,3.94
6042,"Shugo Chara!, Vol. 1: Who Do You Want to Be?",4.12
6043,Bloody Valentine,3.98
6044,Bite Me If You Can,4.27
6045,An Unquiet Mind: A Memoir of Moods and Madness,4.04
6046,The Crossing of Ingo,4.11
6047,Scribbler of Dreams,3.97
6048,Empire of Storms,4.57
6049,The Reality Bug,4.15
6050,Riddle-Master,4.23
6051,If You Give a Pig a Pancake,4.24
6052,Grotesque,3.68
6053,Prophecy of the Sisters,3.55
6054,Lord of the Abyss,4.11
6055,The Raging Quiet,4.22
6056,"The Complete Hush, Hush Saga: Hush, Hush; Crescendo; Silence; Finale",4.48
6057,Daun Yang Jatuh Tak Pernah Membenci Angin,3.98
6058,The Psychopath Test: A Journey Through the Madness Industry,3.93
6059,Blonde,3.98
6060,The First Pillar,3.59
6061,Calling Me Home,4.22
6062,The Street Lawyer,3.82
6063,Dust,4.26
6064,The Floating Opera and The End of the Road,4.03
6065,مع الله,4.31
6066,The Adventures of Augie March,3.84
6067,Tangled Threads,4.15
6068,The Making of the Atomic Bomb,4.34
6069,Demon Kissed,3.83
6070,The Red Garden,3.7
6071,28 حرف,3.1
6072,Committed: A Skeptic Makes Peace with Marriage,3.4
6073,The Disreputable History of Frankie Landau-Banks,3.82
6074,Embassytown,3.87
6075,The Complete Circle Series,4.55
6076,Austerlitz,4.04
6077,The Madness Underneath,3.88
6078,Adultery,3.04
6079,Jaya: An Illustrated Retelling of the Mahabharata,4.21
6080,My Heart and Other Black Holes,4.01
6081,There's a Wocket in My Pocket!,4.02
6082,The Bacchae,3.85
6083,Searching,3.81
6084,Taiko: An Epic Novel of War and Glory in Feudal Japan,4.25
6085,Ayat-Ayat Cinta,3.84
6086,Alcatraz Versus the Evil Librarians,3.88
6087,Black Hills,4.09
6088,My Life in France,4.17
6089,The Deep,4.02
6090,Lullabies for Little Criminals,3.97
6091,"Hush, Hush",4.26
6092,The Accused,3.97
6093,Into the Still Blue,4.16
6094,Caballo de Fuego: Congo,4.42
6095,Princess of the Silver Woods,4.05
6096,The Shadow Throne,4.24
6097,The Assiduous Quest of Tobias Hopkins: The Complete Novel,4.25
6098,All I Know Now: Wonderings and Reflections on Growing Up Gracefully,4.11
6099,Souls Unfractured,4.49
6100,Dönüşüm,3.8
6101,Ready Player One,4.29
6102,Shoe Dog: A Memoir by the Creator of NIKE,4.44
6103,Interesting Times: The Play,4.12
6104,Artemis Fowl: The Graphic Novel,3.7
6105,My Ishmael: A Sequel,4.05
6106,Ghostgirl,3.28
6107,Stand on Zanzibar,3.97
6108,The Book of Luke,3.74
6109,A Beautiful Dark,3.89
6110,The Black Book,3.9
6111,The Iron Butterfly,4.2
6112,Vampire Academy,4.51
6113,Beautiful Malice,3.75
6114,Die Känguru-Chroniken: Ansichten eines vorlauten Beuteltiers,4.3
6115,Captains Courageous,3.89
6116,The Bone Clocks,3.82
6117,Sensual Desires,4.88
6118,Les Fiancés de l'hiver,4.3
6119,Un monstruo viene a verme,4.37
6120,Alice's Adventures in Wonderland,4
6121,Marabou Stork Nightmares,3.85
6122,Remember,4.42
6123,Pack Challenge,3.96
6124,Ophelia,3.73
6125,Alpha,4.31
6126,شاب كشك في رحلة البحث عن الجادون,3.65
6127,Wrath,4.25
6128,The Hour of the Star,3.98
6129,Devoured,3.93
6130,Angels and Demons / The Da Vinci Code,4.2
6131,Nothing Left to Lose,4.28
6132,Cosmos,4.05
6133,Sweet Thing,3.99
6134,Dancing Bear,3.72
6135,Rise of the Elgen,4.3
6136,Beauty and Sadness,3.86
6137,Beatles,4.19
6138,خداحافظ گاری کوپر,3.95
6139,Wolf by Wolf,4.27
6140,Think and Grow Rich,4.17
6141,The Perks of Being a Wallflower,4.2
6142,My Soul Belongs to You (Soul Mates Book 2),4.15
6143,Lion of Macedon,4.25
6144,Holiday in Death,4.32
6145,The Awakening,3.4
6146,Rules,3.96
6147,My Sweet Audrina,3.88
6148,The Man Who Loved Clowns,4.44
6149,La ciudad de los prodigios,3.92
6150,Toll the Hounds,4.33
6151,Swindle,3.94
6152,The Ruins,3.52
6153,عبقرية عمر,4.19
6154,The Holy Bible: English Standard Version,4.66
6155,Die Therapie,4.18
6156,Wild Card,4.19
6157,"The League of Extraordinary Gentlemen, Vol. 2",3.94
6158,Betsy and Tacy Go Downtown,4.21
6159,Désirée,4.03
6160,Sleepaway Girls,4.07
6161,Joust,4.01
6162,Afterlife,3.79
6163,Blink,4.17
6164,The Decline and Fall of the Roman Empire,3.97
6165,Bec,4.16
6166,A Kestrel for a Knave,3.97
6167,Jack of Shadows,4.01
6168,Beyond the Grave,3.91
6169,Caballo de Fuego: Gaza,4.46
6170,Nightrise,4.04
6171,Knight,3.94
6172,Iniquity,4.36
6173,Sunshine Becomes You,4.11
6174,Written in Bone,4.11
6175,Six Months Later,3.8
6176,Twice Upon a Time,4.33
6177,Clandestine Liaisons,4.87
6178,The Killer Inside Me,3.88
6179,"The Complete Far Side, 1980–1994",4.68
6180,The Traveler's Gift: Seven Decisions that Determine Personal Success,4.1
6181,When Things Fall Apart: Heart Advice for Difficult Times,4.3
6182,Leftovers,3.83
6183,Mistress of the Art of Death,3.95
6184,La cosecha de Samhein,4.06
6185,Wildefire,3.73
6186,The Origin of Consciousness in the Breakdown of the Bicameral Mind,4.25
6187,The Fall of Lucifer,3.95
6188,Ballet Shoes,4.06
6189,Let the Storm Break,4.12
6190,The Rosie Project,4.01
6191,The Vampire Queen's Servant,3.77
6192,Prince's Gambit,4.47
6193,The Beauty of Darkness,4.24
6194,Nothing Can Come Between Us,4.23
6195,Fat! So?: Because You Don't Have to Apologize for Your Size,4.12
6196,Hit List,3.93
6197,The Odessa File,4.11
6198,TimeRiders,3.81
6199,Troll: A Love Story,3.59
6200,ألواح ودسر,4.06
6201,Flawed,3.75
6202,Euclid's Elements,4.29
6203,Lullabies,4.03
6204,Phantastes,3.95
6205,Mosquitoland,3.9
6206,Saint Anything,4.05
6207,Stasiland: Stories from Behind the Berlin Wall,4.16
6208,Drood,3.48
6209,عبقرية محمد,4.16
6210,Travels With My Aunt,3.84
6211,On the Night of the Seventh Moon,3.96
6212,De helaasheid der dingen,3.76
6213,Practice Makes Perfect,3.99
6214,Mother Courage and Her Children,3.66
6215,The Warrior Prophet,3.95
6216,Empower,4.6
6217,Vampire Most Wanted,4.14
6218,Orlando Furioso,4
6219,Clockwork Princess,4.59
6220,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,4.02
6221,Retrieving for All Occasions,4.2
6222,If Chins Could Kill: Confessions of A B Movie Actor,3.99
6223,Kruistocht in spijkerbroek,4
6224,Tailchaser's Song,3.96
6225,Saatleri Ayarlama Enstitüsü,4.43
6226,The Lost Art of Keeping Secrets,3.94
6227,The Bride Collector,3.84
6228,Black Lamb and Grey Falcon,4.23
6229,Disney in Shadow,4.12
6230,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,4
6231,The Bone Church,3.7
6232,Golden Daughter,4.52
6233,Libra,3.98
6234,Last Night I Sang to the Monster,4.19
6235,Scythe,4.36
6236,Our Dark Duet,4.24
6237,Being Dead,3.7
6238,Valley of Silence,4.21
